start,end,size,shape,tags,count,mirror_partner,is_mirrored,is_canonical,mirror_exact
189674864,189674902,38,mixed,BX91|BXA0,2,595427427.0,True,True,True
189687711,189687750,39,mixed,BX91|BXBa,2,595440274.0,True,True,True
189712573,189712578,5,mixed,BXU,1,595465136.0,True,True,True
189731053,189731090,37,mixed,BX91|BXBa,2,595483616.0,True,True,True
189750587,189750592,5,mixed,BX91,1,595503150.0,True,True,True
189756002,189756075,73,mixed,BX91|BX{|BXU,3,595508565.0,True,True,True
189770818,189770856,38,mixed,BX91|BXBa,2,595523381.0,True,True,True
189776162,189776254,92,mixed,BXQ|BX{,2,595528725.0,True,True,True
189815979,189816131,152,mixed,BX91|BX{,2,595568542.0,True,True,True
189820911,189821068,157,mixed,BX91|BXU|BX{,3,595573474.0,True,True,True
189838937,189838942,5,mixed,BX91,1,595591500.0,True,True,True
189851639,189851644,5,mixed,BX91,1,595604202.0,True,True,True
189856414,189856419,5,mixed,BX91,1,595608977.0,True,True,True
189894110,189894156,46,mixed,BX91|BXA0,2,595646673.0,True,True,True
189911519,189911559,40,mixed,BX91|BXA0,2,595664082.0,True,True,True
189929098,189929103,5,mixed,BX91,1,595681661.0,True,True,True
189954652,189954657,5,mixed,BXU,1,595707215.0,True,True,True
189972138,189972233,95,mixed,BX91|BXT,2,595724701.0,True,True,True
189989845,189989850,5,mixed,BX91,1,595742408.0,True,True,True
189994849,189994854,5,mixed,BX91,1,595747412.0,True,True,True
190008017,190008022,5,mixed,BX91,1,595760580.0,True,True,True
190013017,190013022,5,mixed,BX91,1,595765580.0,True,True,True
190051797,190051945,148,mixed,BX91|BXA0|BXI1|BX{,4,595804360.0,True,True,True
190069040,190069118,78,mixed,BX91|BXA0|BXI1,3,595821603.0,True,True,True
190086988,190087114,126,primary_chain_no4,BX*Hd|BX91|BXA0|BXU,4,595839551.0,True,True,True
190112493,190112542,49,mixed,BX91|BXA0,2,595865056.0,True,True,True
190117323,190117364,41,mixed,BX91|BXA0,2,595869886.0,True,True,True
190129941,190129987,46,mixed,BX91|BXA0,2,595882504.0,True,True,True
190134668,190134764,96,mixed,BX91|BXA0|BXU,3,595887231.0,True,True,True
190147808,190147851,43,mixed,BX91|BXA0,2,595900371.0,True,True,True
190152632,190152710,78,primary_chain_no4,BX*Hd|BX91|BXA0,3,595905195.0,True,True,True
190165797,190165844,47,mixed,BX91|BXA0,2,595918360.0,True,True,True
190170748,190170827,79,primary_chain_no4,BX*Hd|BX91|BXA0,3,595923311.0,True,True,True
190191633,190191680,47,mixed,BX91|BXA0,2,595944196.0,True,True,True
190210308,190210412,104,mixed,BX91|BXA0|BXI1,3,595962871.0,True,True,True
190215436,190215441,5,mixed,BXU,1,595967999.0,True,True,True
190229004,190229105,101,mixed,BX91|BXBa|BXU,3,595981567.0,True,True,True
190234274,190234318,44,mixed,BX91|BXBa,2,595986837.0,True,True,True
190248237,190248281,44,mixed,BX91|BXA0,2,596000800.0,True,True,True
190253556,190253648,92,mixed,BX91|BXA0|BXU,3,596006119.0,True,True,True
190274276,190274429,153,mixed,BXA0|BX{,2,596026839.0,True,True,True
190293199,190293289,90,mixed,BX91|BXA0|BXI1,3,596045762.0,True,True,True
190298762,190298932,170,mixed,BXA0|BXI1|BX{,3,596051325.0,True,True,True
190312238,190312243,5,mixed,BX91,1,596064801.0,True,True,True
190317846,190317891,45,mixed,BX91|BXA0,2,596070409.0,True,True,True
190331719,190331808,89,mixed,BX91|BXA0|BXI1,3,596084282.0,True,True,True
190337746,190337751,5,mixed,BXQ,1,596090309.0,True,True,True
190376604,190376716,112,primary_chain_no4,BX*Hd|BX91|BXA0|BXU,4,596129167.0,True,True,True
190381999,190382122,123,primary_chain_no4,BX*Hd|BX91|BXA0|BXT,4,596134562.0,True,True,True
190395351,190395566,215,mixed,BX*Hd|BXA0|BX{,3,596147914.0,True,True,True
190400736,190400947,211,primary_chain_no4,BX*Hd|BX91|BXA0|BX{,4,596153299.0,True,True,True
190421065,190421153,88,mixed,BX91|BXBa|BXQ,3,596173628.0,True,True,True
190429270,190429309,39,mixed,BX91|BXBa,2,596181833.0,True,True,True
190459522,190459527,5,mixed,BX{,1,596212085.0,True,True,True
190469782,190469787,5,mixed,BX{,1,596222345.0,True,True,True
190492037,190492290,253,primary_chain,BX*Hd|BX91|BXA0|BXI1|BXQ,5,596244600.0,True,True,True
190500955,190501154,199,mixed,BX91|BXA0|BXQ,3,596253518.0,True,True,True
190524293,190524366,73,mixed,BX*Hd|BX91|BXBa,3,596276856.0,True,True,True
190534162,190534204,42,mixed,BX91|BXBa,2,596286725.0,True,True,True
190557981,190558196,215,mixed,BX91|BXA0|BX{,3,596310544.0,True,True,True
190568282,190568321,39,mixed,BX91|BXA0,2,596320845.0,True,True,True
190594922,190595014,92,mixed,BX91|BXA0|BX{,3,596347485.0,True,True,True
190603798,190603888,90,mixed,BX91|BXA0|BX{,3,596356361.0,True,True,True
190621809,190621993,184,primary_chain,BX*Hd|BX91|BXA0|BXI1|BX{,5,596374372.0,True,True,True
190642101,190642140,39,mixed,BX91|BXA0,2,596394664.0,True,True,True
190647129,190647166,37,mixed,BX91|BXA0,2,596399692.0,True,True,True
190659089,190659161,72,mixed,BX91|BXA0|BXQ,3,596411652.0,True,True,True
190662943,190663026,83,mixed,BX91|BXA0|BXQ,3,596415506.0,True,True,True
190681430,190681523,93,variant_chain,BX91|BXBa|BX{,3,596433993.0,True,True,True
190709024,190709126,102,primary_chain,BX*Hd|BX91|BXA0|BXI1,4,596461587.0,True,True,True
190722172,190722238,66,primary_chain_no4,BX*Hd|BX91|BXA0,3,596474735.0,True,True,True
190725639,190725644,5,mixed,BX{,1,596478202.0,True,True,True
190735482,190735551,69,primary_chain_no4,BX*Hd|BX91|BXA0,3,596488045.0,True,True,True
190756632,190756669,37,mixed,BX91|BXBa,2,596509195.0,True,True,True
190769520,190769592,72,mixed,BX91|BXA0|BXI1,3,596522083.0,True,True,True
190783727,190783840,113,primary_chain,BX*Hd|BX91|BXA0|BXI1,4,596536290.0,True,True,True
190799121,190799193,72,primary_chain_no4,BX*Hd|BX91|BXA0,3,596551684.0,True,True,True
190803546,190803551,5,mixed,BXA0,1,596556109.0,True,True,True
190822652,190822694,42,mixed,BX91|BX{,2,596575215.0,True,True,True
190839390,190839395,5,mixed,BX91,1,596591953.0,True,True,True
190856870,190856875,5,mixed,BX91,1,596609433.0,True,True,True
190916823,190916828,5,mixed,BX91,1,596669386.0,True,True,True
190933843,190933848,5,mixed,BX91,1,596686406.0,True,True,True
190938321,190938326,5,mixed,BX*Hd,1,596690884.0,True,True,True
190950547,190950552,5,mixed,BX91,1,596703110.0,True,True,True
191006709,191006771,62,mixed,BXQ|BX{,2,596759272.0,True,True,True
191010915,191010920,5,mixed,BX91,1,596763478.0,True,True,True
191026452,191026457,5,mixed,BXA0,1,596779015.0,True,True,True
191061248,191061285,37,mixed,BX91|BXA0,2,596813811.0,True,True,True
191076760,191076839,79,mixed,BX91|BXA0|BXI1,3,596829323.0,True,True,True
191080715,191080720,5,mixed,BXU,1,596833278.0,True,True,True
191091963,191092072,109,mixed,BXA0|BXT|BX{,3,596844526.0,True,True,True
191095947,191095952,5,mixed,BX{,1,596848510.0,True,True,True
191115616,191115621,5,mixed,BX{,1,596868179.0,True,True,True
191130420,191130462,42,mixed,BX91|BXA0,2,596882983.0,True,True,True
191134287,191134292,5,mixed,BX{,1,596886850.0,True,True,True
191145215,191145220,5,mixed,BX91,1,596897778.0,True,True,True
191161373,191161378,5,mixed,BX91,1,596913936.0,True,True,True
191186312,191186317,5,mixed,BXU,1,596938875.0,True,True,True
191202162,191202308,146,primary_chain_no4,BX*Hd|BX91|BXA0|BXU|BX{,5,596954725.0,True,True,True
191218568,191218685,117,primary_chain_no4,BX*Hd|BX91|BXA0|BXU,4,596971131.0,True,True,True
191236244,191236355,111,primary_chain_no4,BX*Hd|BX91|BXA0|BXQ,4,596988807.0,True,True,True
191262116,191262121,5,mixed,BX{,1,597014679.0,True,True,True
191280200,191280237,37,mixed,BX91|BXA0,2,597032763.0,True,True,True
191285001,191285006,5,mixed,BXI1,1,597037564.0,True,True,True
191298943,191299031,88,mixed,BX91|BXA0|BXI1,3,597051506.0,True,True,True
191304346,191304427,81,mixed,BX91|BXA0|BXI1,3,597056909.0,True,True,True
191317826,191317895,69,mixed,BX91|BXA0|BXU,3,597070389.0,True,True,True
191360774,191360843,69,mixed,BX91|BXI1,2,597113337.0,True,True,True
191365228,191365233,5,mixed,BXA0,1,597117791.0,True,True,True
191376880,191376957,77,mixed,BX91|BXA0|BXT,3,597129443.0,True,True,True
191381346,191381351,5,mixed,BXU,1,597133909.0,True,True,True
191393699,191393843,144,mixed,BX91|BXBa|BXU|BX{,4,597146262.0,True,True,True
191398704,191398709,5,mixed,BXI1,1,597151267.0,True,True,True
191436664,191436701,37,mixed,BX91|BXA0,2,597189227.0,True,True,True
191453726,191453795,69,primary_chain_no4,BX*Hd|BX91|BXA0,3,597206289.0,True,True,True
191458432,191458500,68,primary_chain_no4,BX*Hd|BX91|BXA0,3,597210995.0,True,True,True
191471025,191471095,70,primary_chain_no4,BX*Hd|BX91|BXA0,3,597223588.0,True,True,True
191475735,191475850,115,primary_chain,BX*Hd|BX91|BXA0|BXI1,4,597228298.0,True,True,True
191496145,191496150,5,mixed,BX{,1,597248708.0,True,True,True
191500811,191500816,5,mixed,BX{,1,597253374.0,True,True,True
191513582,191513672,90,mixed,BXA0|BX{,2,597266145.0,True,True,True
191518379,191518447,68,primary_chain_no4,BX*Hd|BX91|BXA0,3,597270942.0,True,True,True
191531807,191531935,128,mixed,BX91|BXA0|BX{,3,597284370.0,True,True,True
191550323,191550359,36,mixed,BX91|BXA0,2,597302886.0,True,True,True
191555499,191555504,5,mixed,BX{,1,597308062.0,True,True,True
191576618,191576623,5,mixed,BX{,1,597329181.0,True,True,True
191581762,191581767,5,mixed,BX{,1,597334325.0,True,True,True
191595171,191595176,5,mixed,BX*Hd,1,597347734.0,True,True,True
191600315,191600381,66,primary_chain_no4,BX*Hd|BX91|BXA0,3,597352878.0,True,True,True
191614414,191614485,71,mixed,BX*Hd|BXA0,2,597366977.0,True,True,True
191619745,191619750,5,mixed,BX{,1,597372308.0,True,True,True
191634485,191634555,70,mixed,BX*Hd|BX91|BXU,3,597387048.0,True,True,True
191640272,191640342,70,primary_chain_no4,BX*Hd|BX91|BXA0,3,597392835.0,True,True,True
191670377,191670382,5,mixed,BXQ,1,597422940.0,True,True,True
191684868,191684873,5,mixed,BX91,1,597437431.0,True,True,True
191708425,191708430,5,mixed,BXU,1,597460988.0,True,True,True
191715200,191715237,37,mixed,BX91|BXT,2,597467763.0,True,True,True
191731401,191731545,144,mixed,BX91|BXI1|BXT|BX{,4,597483964.0,True,True,True
191738351,191738386,35,mixed,BX91|BXI1,2,597490914.0,True,True,True
191762249,191762254,5,mixed,BX{,1,597514812.0,True,True,True
191784672,191784777,105,mixed,BX*Hd|BXU,2,597537235.0,True,True,True
191790947,191790952,5,mixed,BXU,1,597543510.0,True,True,True
191827822,191827861,39,mixed,BXA0|BXU,2,597580385.0,True,True,True
191878764,191878842,78,mixed,BX91|BXA0|BXU,3,597631327.0,True,True,True
191900918,191900923,5,mixed,BXA0,1,597653481.0,True,True,True
191907435,191907516,81,mixed,BX91|BXA0|BXQ,3,597659998.0,True,True,True
191922786,191922869,83,mixed,BX91|BXA0|BXQ,3,597675349.0,True,True,True
191929145,191929220,75,mixed,BX91|BXA0|BXU,3,597681708.0,True,True,True
191952315,191952320,5,mixed,BXA0,1,597704878.0,True,True,True
191975160,191975249,89,mixed,BX91|BXA0|BXU,3,597727723.0,True,True,True
191981799,191981882,83,mixed,BX91|BXA0|BXT,3,597734362.0,True,True,True
191997229,191997313,84,mixed,BX91|BXA0|BXU,3,597749792.0,True,True,True
192003885,192003924,39,mixed,BX91|BXA0,2,597756448.0,True,True,True
192017754,192017796,42,mixed,BX91|BXA0,2,597770317.0,True,True,True
192023432,192023437,5,mixed,BXT,1,597775995.0,True,True,True
192044704,192044828,124,mixed,BXBa|BX{,2,597797267.0,True,True,True
192063168,192063210,42,mixed,BX91|BXA0,2,597815731.0,True,True,True
192068351,192068439,88,mixed,BX91|BXA0|BXI1,3,597820914.0,True,True,True
192081700,192081745,45,mixed,BX91|BXBa,2,597834263.0,True,True,True
192087015,192087059,44,mixed,BX91|BXBa,2,597839578.0,True,True,True
192101456,192101625,169,mixed,BX91|BXA0|BXU|BX{,4,597854019.0,True,True,True
192138116,192138121,5,mixed,BXA0,1,597890679.0,True,True,True
192154712,192154803,91,mixed,BX91|BXU,2,597907275.0,True,True,True
192161214,192161337,123,mixed,BX*Hd|BXU,2,597913777.0,True,True,True
192175865,192175870,5,mixed,BX91,1,597928428.0,True,True,True
192194968,192195007,39,mixed,BX*Hd|BX91,2,597947531.0,True,True,True
192200125,192200162,37,mixed,BX*Hd|BX91,2,597952688.0,True,True,True
192222524,192222529,5,mixed,BX{,1,597975087.0,True,True,True
192228010,192228015,5,mixed,BX{,1,597980573.0,True,True,True
192243112,192243166,54,mixed,BXA0|BXI1,2,597995675.0,True,True,True
192249356,192249450,94,mixed,BX91|BXA0|BXI1,3,598001919.0,True,True,True
192264442,192264529,87,mixed,BX91|BXQ,2,598017005.0,True,True,True
192270455,192270544,89,mixed,BX91|BXA0|BXI1,3,598023018.0,True,True,True
192284929,192284972,43,mixed,BX91|BXA0,2,598037492.0,True,True,True
192290658,192290708,50,mixed,BX91|BXA0,2,598043221.0,True,True,True
192331618,192331657,39,mixed,BX91|BXA0,2,598084181.0,True,True,True
192352802,192352843,41,mixed,BX91|BXA0,2,598105365.0,True,True,True
192359094,192359142,48,mixed,BX91|BXA0,2,598111657.0,True,True,True
192376593,192376639,46,mixed,BX91|BXA0,2,598129156.0,True,True,True
192384607,192384653,46,mixed,BX91|BXA0,2,598137170.0,True,True,True
192410018,192410066,48,mixed,BXU|BX{,2,598162581.0,True,True,True
192418610,192418657,47,mixed,BXU|BX{,2,598171173.0,True,True,True
192435079,192435245,166,mixed,BX91|BXA0|BXI1|BX{,4,598187642.0,True,True,True
192441680,192441769,89,mixed,BX91|BXA0|BXI1,3,598194243.0,True,True,True
192455553,192455769,216,mixed,BX91|BXBa|BXI1|BX{,4,598208116.0,True,True,True
192474010,192474015,5,mixed,BX91,1,598226573.0,True,True,True
192500911,192500916,5,mixed,BX{,1,598253474.0,True,True,True
192506733,192506738,5,mixed,BX{,1,598259296.0,True,True,True
192521893,192521931,38,mixed,BX*Hd|BX91,2,598274456.0,True,True,True
192542192,192542233,41,mixed,BX*Hd|BX91,2,598294755.0,True,True,True
192548050,192548094,44,mixed,BX*Hd|BX91,2,598300613.0,True,True,True
192561963,192562042,79,mixed,BX*Hd|BXQ|BXQ,3,598314526.0,True,True,True
192567546,192567635,89,mixed,BX91|BXQ,2,598320109.0,True,True,True
192608978,192608983,5,mixed,BX91,1,598361541.0,True,True,True
192614454,192614459,5,mixed,BXQ,1,598367017.0,True,True,True
192628191,192628232,41,mixed,BX91|BXBa,2,598380754.0,True,True,True
192646915,192646920,5,mixed,BXA0,1,598399478.0,True,True,True
192694844,192694849,5,mixed,BX91,1,598447407.0,True,True,True
192715575,192715696,121,mixed,BX*Hd|BX91|BXI1,3,598468138.0,True,True,True
192721418,192721475,57,mixed,BXBa|BXU,2,598473981.0,True,True,True
192735918,192735988,70,primary_chain_no4,BX*Hd|BX91|BXA0,3,598488481.0,True,True,True
192741826,192741831,5,mixed,BXT,1,598494389.0,True,True,True
192785298,192785344,46,mixed,BX91|BXA0,2,598537861.0,True,True,True
192805808,192805887,79,mixed,BX*Hd|BX91|BXBa,3,598558371.0,True,True,True
192811609,192811688,79,mixed,BX*Hd|BX91|BXBa,3,598564172.0,True,True,True
192826871,192826917,46,mixed,BX91|BXA0,2,598579434.0,True,True,True
192832620,192832666,46,mixed,BX91|BXA0,2,598585183.0,True,True,True
192855340,192855432,92,variant_chain,BX91|BXBa|BX{,3,598607903.0,True,True,True
192861068,192861156,88,variant_chain,BX91|BXBa|BX{,3,598613631.0,True,True,True
192875724,192875817,93,mixed,BX91|BXA0|BXI1,3,598628287.0,True,True,True
192881160,192881165,5,mixed,BX*Hd,1,598633723.0,True,True,True
192895924,192896014,90,mixed,BX91|BXA0|BXBa,3,598648487.0,True,True,True
192916575,192916662,87,mixed,BX91|BXA0|BXBa,3,598669138.0,True,True,True
192945176,192945181,5,mixed,BX91,1,598697739.0,True,True,True
192965170,192965269,99,mixed,BX91|BXA0|BXI1,3,598717733.0,True,True,True
192985524,192985622,98,mixed,BX91|BXA0|BXI1,3,598738087.0,True,True,True
193006063,193006166,103,mixed,BX91|BXBa|BXI1,3,598758626.0,True,True,True
193012038,193012043,5,mixed,BXQ,1,598764601.0,True,True,True
193035086,193035194,108,mixed,BX91|BXA0|BX{,3,598787649.0,True,True,True
193055960,193056011,51,mixed,BX91|BXA0,2,598808523.0,True,True,True
193061613,193061618,5,mixed,BXQ,1,598814176.0,True,True,True
193077415,193077467,52,mixed,BX91|BXA0,2,598829978.0,True,True,True
193098725,193098769,44,mixed,BX91|BXA0,2,598851288.0,True,True,True
193104682,193104735,53,mixed,BX91|BXA0,2,598857245.0,True,True,True
193127580,193127699,119,mixed,BXBa|BX{,2,598880143.0,True,True,True
193133300,193133419,119,mixed,BXBa|BX{,2,598885863.0,True,True,True
193148843,193148930,87,mixed,BX91|BXBa|BXU,3,598901406.0,True,True,True
193154754,193154851,97,mixed,BX91|BXBa|BXU,3,598907317.0,True,True,True
193170930,193170985,55,mixed,BX91|BXBa,2,598923493.0,True,True,True
193192923,193192928,5,mixed,BX91,1,598945486.0,True,True,True
193242962,193243003,41,mixed,BX*Hd|BX91,2,598995525.0,True,True,True
193264011,193264051,40,mixed,BX*Hd|BX91,2,599016574.0,True,True,True
193269600,193269605,5,mixed,BX91,1,599022163.0,True,True,True
193284197,193284238,41,mixed,BX*Hd|BX91,2,599036760.0,True,True,True
193331202,193331243,41,mixed,BX91|BXA0,2,599083765.0,True,True,True
193336600,193336645,45,mixed,BX91|BXA0,2,599089163.0,True,True,True
193351112,193351117,5,mixed,BX91,1,599103675.0,True,True,True
193371053,193371058,5,mixed,BX91,1,599123616.0,True,True,True
193417795,193417882,87,mixed,BX91|BXA0|BXI1,3,599170358.0,True,True,True
193438843,193438885,42,mixed,BX91|BXA0,2,599191406.0,True,True,True
193459472,193459555,83,mixed,BX91|BXA0|BXU,3,599212035.0,True,True,True
193486536,193486591,55,mixed,BX91|BXA0,2,599239099.0,True,True,True
193492257,193492313,56,mixed,BX91|BXA0,2,599244820.0,True,True,True
193506899,193506975,76,mixed,BX*Hd|BX91|BXBa,3,599259462.0,True,True,True
193526346,193526389,43,mixed,BX91|BXBa,2,599278909.0,True,True,True
193531695,193531700,5,mixed,BXBa,1,599284258.0,True,True,True
193545551,193545599,48,mixed,BX91|BXA0,2,599298114.0,True,True,True
193550841,193550934,93,mixed,BX91|BXA0|BXQ,3,599303404.0,True,True,True
193571965,193571970,5,mixed,BX{,1,599324528.0,True,True,True
193590153,193590231,78,primary_chain_no4,BX*Hd|BX91|BXA0,3,599342716.0,True,True,True
193608797,193608866,69,primary_chain_no4,BX*Hd|BX91|BXA0,3,599361360.0,True,True,True
193613922,193613927,5,mixed,BX91,1,599366485.0,True,True,True
193627062,193627099,37,mixed,BX*Hd|BX91,2,599379625.0,True,True,True
193632085,193632153,68,primary_chain_no4,BX*Hd|BX91|BXA0,3,599384648.0,True,True,True
193652655,193652660,5,mixed,BXU,1,599405218.0,True,True,True
193657853,193657858,5,mixed,BXU,1,599410416.0,True,True,True
193671305,193671390,85,mixed,BX91|BXA0|BXT,3,599423868.0,True,True,True
193690395,193690435,40,mixed,BX91|BXA0,2,599442958.0,True,True,True
193709316,193709457,141,mixed,BX91|BXA0|BXQ|BX{,4,599461879.0,True,True,True
193714501,193714641,140,mixed,BX91|BXA0|BXQ|BX{,4,599467064.0,True,True,True
193735541,193735622,81,mixed,BXU|BX{,2,599488104.0,True,True,True
193740672,193740751,79,mixed,BXU|BX{,2,599493235.0,True,True,True
193753780,193753820,40,mixed,BXA0|BXU,2,599506343.0,True,True,True
193772400,193772438,38,mixed,BX91|BXA0,2,599524963.0,True,True,True
193790568,193790606,38,mixed,BX91|BXA0,2,599543131.0,True,True,True
193795791,193795863,72,mixed,BX91|BXA0|BXQ,3,599548354.0,True,True,True
193816335,193816413,78,mixed,BXU|BX{,2,599568898.0,True,True,True
193821605,193821682,77,mixed,BXU|BX{,2,599574168.0,True,True,True
193834760,193834897,137,mixed,BX91|BXA0|BX{,3,599587323.0,True,True,True
193839275,193839345,70,primary_chain_no4,BX*Hd|BX91|BXA0,3,599591838.0,True,True,True
193852056,193852189,133,mixed,BX91|BXA0|BXT|BX{,4,599604619.0,True,True,True
193869537,193869608,71,mixed,BX91|BXA0|BXU,3,599622100.0,True,True,True
193893939,193893944,5,mixed,BXU,1,599646502.0,True,True,True
193911340,193911409,69,mixed,BX91|BXA0|BXT,3,599663903.0,True,True,True
193929396,193929466,70,mixed,BX91|BXA0|BXU,3,599681959.0,True,True,True
193934434,193934439,5,mixed,BXU,1,599686997.0,True,True,True
193948959,193949027,68,mixed,BX91|BXBa|BXU,3,599701522.0,True,True,True
193953979,193954017,38,mixed,BX91|BXBa,2,599706542.0,True,True,True
193993011,193993133,122,mixed,BX91|BXA0|BX{,3,599745574.0,True,True,True
194011864,194011901,37,mixed,BX91|BXA0,2,599764427.0,True,True,True
194017416,194017558,142,mixed,BX91|BX{,2,599769979.0,True,True,True
194031030,194031068,38,mixed,BX91|BXA0,2,599783593.0,True,True,True
194036721,194036758,37,mixed,BX91|BXA0,2,599789284.0,True,True,True
194057566,194057571,5,mixed,BXBa,1,599810129.0,True,True,True
194063090,194063095,5,mixed,BXBa,1,599815653.0,True,True,True
194076474,194076543,69,mixed,BX91|BXBa|BXU,3,599829037.0,True,True,True
194095123,194095161,38,mixed,BX91|BXA0,2,599847686.0,True,True,True
194100486,194100523,37,mixed,BX91|BXA0,2,599853049.0,True,True,True
194113869,194113907,38,mixed,BX91|BXBa,2,599866432.0,True,True,True
194119014,194119052,38,mixed,BX91|BXBa,2,599871577.0,True,True,True
194139385,194139390,5,mixed,BXU,1,599891948.0,True,True,True
194145009,194145014,5,mixed,BXU,1,599897572.0,True,True,True
194158834,194158839,5,mixed,BX91,1,599911397.0,True,True,True
194177395,194177400,5,mixed,BX91,1,599929958.0,True,True,True
194182626,194182663,37,mixed,BX91|BX{,2,599935189.0,True,True,True
194196247,194196252,5,mixed,BX91,1,599948810.0,True,True,True
194201406,194201558,152,mixed,BX91|BXU|BXQ|BX{,4,599953969.0,True,True,True
194243525,194243530,5,mixed,BX91,1,599996088.0,True,True,True
194272727,194272732,5,mixed,BX91,1,600025290.0,True,True,True
194316496,194316667,171,mixed,BX91|BXA0|BXI1|BX{,4,600069059.0,True,True,True
194322529,194322687,158,mixed,BX91|BXA0|BXQ|BX{,4,600075092.0,True,True,True
194338113,194338306,193,mixed,BX91|BX{,2,600090676.0,True,True,True
194344417,194344458,41,mixed,BX91|BXA0,2,600096980.0,True,True,True
194359907,194360002,95,mixed,BX91|BXQ,2,600112470.0,True,True,True
194365926,194365931,5,mixed,BX91,1,600118489.0,True,True,True
194388314,194388378,64,mixed,BXU|BX{,2,600140877.0,True,True,True
194408908,194408959,51,mixed,BX91|BXA0,2,600161471.0,True,True,True
194414270,194414364,94,mixed,BX91|BXQ,2,600166833.0,True,True,True
194428949,194429049,100,mixed,BX91|BXQ,2,600181512.0,True,True,True
194448285,194448469,184,mixed,BX91|BXT|BX{,3,600200848.0,True,True,True
194474090,194474095,5,mixed,BX{,1,600226653.0,True,True,True
194495108,194495149,41,mixed,BX91|BXA0,2,600247671.0,True,True,True
194508452,194508492,40,mixed,BX91|BXA0,2,600261015.0,True,True,True
194512999,194513038,39,mixed,BX91|BXA0,2,600265562.0,True,True,True
194526725,194526851,126,primary_chain_no4,BX*Hd|BX91|BXA0|BXQ,4,600279288.0,True,True,True
194531711,194531754,43,mixed,BX91|BXA0,2,600284274.0,True,True,True
194553983,194554141,158,mixed,BX91|BXA0|BX{,3,600306546.0,True,True,True
194573389,194573487,98,mixed,BX91|BXA0|BXU,3,600325952.0,True,True,True
194578769,194578865,96,mixed,BX91|BXA0|BXU,3,600331332.0,True,True,True
194593856,194593945,89,mixed,BX91|BXA0|BXI1,3,600346419.0,True,True,True
194599773,194599778,5,mixed,BX*Hd,1,600352336.0,True,True,True
194615146,194615252,106,mixed,BX91|BXA0|BXQ,3,600367709.0,True,True,True
194620856,194620933,77,primary_chain_no4,BX*Hd|BX91|BXA0,3,600373419.0,True,True,True
194643165,194643170,5,mixed,BX91,1,600395728.0,True,True,True
194663934,194663972,38,mixed,BX91|BXA0,2,600416497.0,True,True,True
194669532,194669573,41,mixed,BX91|BXA0,2,600422095.0,True,True,True
194684481,194684523,42,mixed,BX91|BXA0,2,600437044.0,True,True,True
194690342,194690347,5,mixed,BXU,1,600442905.0,True,True,True
194705243,194705334,91,mixed,BX91|BXA0|BXI1,3,600457806.0,True,True,True
194710759,194710840,81,mixed,BX91|BXA0|BXQ,3,600463322.0,True,True,True
194732386,194732432,46,mixed,BXBa|BX{,2,600484949.0,True,True,True
194737981,194738037,56,mixed,BXBa|BX{,2,600490544.0,True,True,True
194752286,194752371,85,mixed,BX91|BXA0|BXQ,3,600504849.0,True,True,True
194773005,194773010,5,mixed,BX91,1,600525568.0,True,True,True
194778497,194778676,179,mixed,BX91|BXA0|BXQ|BX{,4,600531060.0,True,True,True
194792674,194792764,90,mixed,BX91|BXA0|BXU,3,600545237.0,True,True,True
194846815,194846885,70,primary_chain_no4,BX*Hd|BX91|BXA0,3,600599378.0,True,True,True
194851898,194851976,78,primary_chain_no4,BX*Hd|BX91|BXA0,3,600604461.0,True,True,True
194880915,194880986,71,mixed,BX*Hd|BXBa,2,600633478.0,True,True,True
194898238,194898309,71,mixed,BX*Hd|BX91|BXBa,3,600650801.0,True,True,True
194928582,194928624,42,mixed,BX91|BXA0,2,600681145.0,True,True,True
194941719,194941724,5,mixed,BX91,1,600694282.0,True,True,True
194975567,194975572,5,mixed,BX{,1,600728130.0,True,True,True
194989151,194989156,5,mixed,BX{,1,600741714.0,True,True,True
195014605,195014676,71,primary_chain_no4,BX*Hd|BX91|BXA0,3,600767168.0,True,True,True
195024749,195024830,81,mixed,BX91|BXA0|BXU,3,600777312.0,True,True,True
195044755,195044869,114,primary_chain,BX*Hd|BX91|BXA0|BXI1,4,600797318.0,True,True,True
195051874,195051974,100,mixed,BX91|BXA0|BXU,3,600804437.0,True,True,True
195068743,195068784,41,mixed,BX91|BXA0,2,600821306.0,True,True,True
195075054,195075093,39,mixed,BX91|BXA0,2,600827617.0,True,True,True
195095972,195096018,46,mixed,BX91|BXA0,2,600848535.0,True,True,True
195113266,195113422,156,primary_chain,BX*Hd|BX91|BXA0|BXI1|BX{,5,600865829.0,True,True,True
195128120,195128204,84,mixed,BX91|BXA0|BXI1,3,600880683.0,True,True,True
195131965,195132051,86,mixed,BX91|BXA0|BXI1,3,600884528.0,True,True,True
195141891,195141928,37,mixed,BX91|BXA0,2,600894454.0,True,True,True
195162814,195162901,87,variant_chain,BX91|BXBa|BX{,3,600915377.0,True,True,True
195188847,195188968,121,primary_chain,BX*Hd|BX91|BXA0|BXI1,4,600941410.0,True,True,True
195200020,195200086,66,primary_chain_no4,BX*Hd|BX91|BXA0,3,600952583.0,True,True,True
195203032,195203109,77,primary_chain_no4,BX*Hd|BX91|BXA0,3,600955595.0,True,True,True
