start,end,size,shape,tags,count
507355526,507355635,109,mixed,BX*Hd|BX91|BXBa|BXQ,4
507397893,507397965,72,primary_chain_no4,BX*Hd|BX91|BXA0,3
507402581,507402652,71,primary_chain_no4,BX*Hd|BX91|BXA0,3
507415523,507415639,116,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
507420173,507420283,110,primary_chain_no4,BX*Hd|BX91|BXA0|BXBa,4
507433500,507433573,73,primary_chain_no4,BX*Hd|BX91|BXA0,3
507438347,507438419,72,primary_chain_no4,BX*Hd|BX91|BXA0,3
507459333,507459374,41,mixed,BX91|BX{,2
507478384,507478389,5,mixed,BX91,1
507497727,507497732,5,mixed,BX91,1
507576116,507576121,5,mixed,BX91,1
507593581,507593586,5,mixed,BX91,1
507651606,507651611,5,mixed,BXQ,1
507668456,507668498,42,mixed,BXA0|BXQ,2
507673082,507673087,5,mixed,BXQ,1
507710420,507710456,36,mixed,BX91|BXA0,2
507728105,507728142,37,mixed,BX91|BXA0,2
507732820,507732902,82,mixed,BX91|BXA0|BXI1,3
507745815,507746009,194,mixed,BX*Hd|BXBa|BXI1|BX{,4
507750811,507750925,114,mixed,BXBa|BXI1|BX{,3
507770315,507770320,5,mixed,BX{,1
507775160,507775165,5,mixed,BX{,1
507786103,507786189,86,mixed,BX91|BXA0|BXI1,3
507790170,507790175,5,mixed,BX{,1
507800505,507800611,106,mixed,BX91|BXI1,2
507815369,507815374,5,mixed,BX91,1
507817472,507817477,5,mixed,BXU,1
507838213,507838218,5,mixed,BXU,1
507852442,507852542,100,primary_chain_no4,BX*Hd|BX91|BXA0|BXU,4
507856177,507856289,112,mixed,BXA0|BX{,2
507866807,507866844,37,mixed,BX*Hd|BX91,2
507881055,507881134,79,mixed,BX91|BXU,2
507903936,507903941,5,mixed,BX{,1
507919015,507919052,37,mixed,BX91|BXA0,2
507923346,507923422,76,mixed,BX91|BXA0|BXU,3
507934689,507934732,43,mixed,BX91|BXA0,2
507939083,507939123,40,mixed,BX91|BXA0,2
507950408,507950484,76,mixed,BX91|BXA0|BXI1,3
507990665,507990670,5,mixed,BX91,1
508007433,508007469,36,mixed,BX91|BXA0,2
508023565,508023600,35,mixed,BX91|BXA0,2
508064613,508064650,37,mixed,BX91|BXA0,2
508069210,508069256,46,mixed,BXI1|BX{,2
508081551,508081624,73,primary_chain_no4,BX*Hd|BX91|BXA0,3
508099137,508099209,72,mixed,BX*Hd|BX91|BXBa,3
508104069,508104139,70,mixed,BX*Hd|BX91|BXBa,3
508124828,508124833,5,mixed,BX{,1
508129472,508129477,5,mixed,BX{,1
508141683,508141718,35,mixed,BX*Hd|BX91,2
508146176,508146245,69,primary_chain_no4,BX*Hd|BX91|BXA0,3
508158041,508158075,34,mixed,BX91|BXA0,2
508162417,508162452,35,mixed,BX91|BXA0,2
508174024,508174060,36,mixed,BX91|BXA0,2
508178391,508178521,130,mixed,BX91|BXA0|BX{,3
508198409,508198414,5,mixed,BX{,1
508213741,508213883,142,mixed,BX*Hd|BX{,2
508229025,508229135,110,mixed,BX*Hd|BXA0|BXI1,3
508244534,508244711,177,mixed,BX*Hd|BX91|BXU|BX{,4
508248866,508248871,5,mixed,BX{,1
508284634,508284639,5,mixed,BX91,1
508300285,508300290,5,mixed,BXU,1
508304701,508304776,75,mixed,BX91|BXT|BXU,3
508316222,508316293,71,mixed,BX91|BXI1|BXT,3
508341485,508341490,5,mixed,BX{,1
508358263,508358368,105,mixed,BX*Hd|BXI1,2
508393010,508393047,37,mixed,BXBa|BXI1,2
508419247,508419252,5,mixed,BX{,1
508424249,508424254,5,mixed,BX{,1
508437479,508437484,5,mixed,BX91,1
508442668,508442709,41,mixed,BX91|BXA0,2
508463175,508463180,5,mixed,BX91,1
508478283,508478427,144,mixed,BX91|BXA0|BX{,3
508528464,508528553,89,mixed,BX91|BXA0|BXI1,3
508534494,508534580,86,mixed,BX91|BXA0|BXI1,3
508548972,508549056,84,mixed,BX91|BXA0|BXI1,3
508554602,508554686,84,mixed,BX91|BXA0|BXI1,3
508568714,508568757,43,mixed,BX91|BXA0,2
508596359,508596480,121,mixed,BXBa|BXU|BX{,3
508614791,508614883,92,mixed,BX91|BXA0|BXI1,3
508620095,508620185,90,mixed,BX91|BXA0|BXI1,3
508633776,508633821,45,mixed,BX91|BXA0,2
508652635,508652733,98,mixed,BX91|BXA0|BXI1,3
508680526,508680531,5,mixed,BX{,1
508685922,508685927,5,mixed,BX{,1
508698403,508698408,5,mixed,BX91,1
508703170,508703175,5,mixed,BX*Hd,1
508715740,508715745,5,mixed,BXU,1
508720110,508720115,5,mixed,BXT,1
508732030,508732069,39,mixed,BX*Hd|BX91,2
508773426,508773480,54,mixed,BXA0|BXI1,2
508793647,508793690,43,mixed,BX91|BXA0,2
508806751,508806795,44,mixed,BX91|BXA0,2
508854213,508854299,86,mixed,BX91|BXA0|BXU,3
508860329,508860370,41,mixed,BX91|BXA0,2
508873781,508873823,42,mixed,BX91|BXA0,2
508891275,508891321,46,mixed,BX91|BXA0,2
508916447,508916495,48,mixed,BXU|BX{,2
508932000,508932045,45,mixed,BX91|BXA0,2
508950775,508950780,5,mixed,BX{,1
508960403,508960498,95,mixed,BX91|BXI1,2
508982220,508982225,5,mixed,BX{,1
508993859,508993864,5,mixed,BX{,1
509005061,509005102,41,mixed,BX*Hd|BX91,2
509017199,509017277,78,mixed,BX*Hd|BXQ|BXQ,3
509020511,509020516,5,mixed,BX91,1
509055952,509055957,5,mixed,BXQ,1
509065803,509065808,5,mixed,BX91,1
509069456,509069461,5,mixed,BXBa,1
509080214,509080219,5,mixed,BX{,1
509084250,509084255,5,mixed,BXU,1
509123595,509123632,37,mixed,BX*Hd|BX91,2
509135167,509135281,114,mixed,BX*Hd|BX91|BXI1,3
509139322,509139373,51,mixed,BXBa|BXI1,2
509150723,509150834,111,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
509154752,509154863,111,primary_chain_no4,BX*Hd|BX91|BXA0|BXT,4
509190619,509190708,89,mixed,BX91|BXA0|BXI1,3
509206950,509207072,122,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
509211358,509211363,5,mixed,BX{,1
509223808,509223901,93,mixed,BX91|BXA0|BXU,3
509248825,509248867,42,mixed,BX91|BXBa,2
509253208,509253247,39,mixed,BX91|BXBa,2
509265414,509265507,93,mixed,BX91|BXA0|BXI1,3
509269801,509269921,120,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
509281962,509282053,91,mixed,BX91|BXA0|BXQ,3
509286172,509286268,96,mixed,BX91|BXA0|BXQ,3
509297930,509297972,42,mixed,BX91|BXA0,2
509321871,509321876,5,mixed,BX91,1
509336252,509336350,98,mixed,BX91|BXA0|BXI1,3
509340015,509340020,5,mixed,BX{,1
509350786,509350791,5,mixed,BXU,1
509354380,509354476,96,mixed,BX91|BXU,2
509365293,509365395,102,mixed,BX91|BXQ,2
509369003,509369101,98,mixed,BX91|BXQ,2
509388859,509388864,5,mixed,BX91,1
509402216,509402221,5,mixed,BX91,1
509415730,509415830,100,mixed,BX91|BXA0|BXI1,3
509419583,509419748,165,mixed,BX91|BXA0|BXI1|BX{,4
509430778,509430822,44,mixed,BX91|BXA0,2
509435608,509435660,52,mixed,BX91|BXA0,2
509456496,509456547,51,mixed,BXBa|BX{,2
509462066,509462116,50,mixed,BXBa|BX{,2
509476713,509476801,88,mixed,BX91|BXA0|BXI1,3
509498491,509498546,55,mixed,BX91|BXBa,2
509505842,509505887,45,mixed,BX91|BXBa,2
509522203,509522208,5,mixed,BX91,1
509529066,509529071,5,mixed,BX91,1
509574339,509574380,41,mixed,BX*Hd|BX91,2
509594587,509594627,40,mixed,BX*Hd|BX91,2
509600461,509600503,42,mixed,BX*Hd|BX91,2
509614622,509614663,41,mixed,BX*Hd|BX91,2
509619926,509619967,41,mixed,BX*Hd|BX91,2
509661863,509661903,40,mixed,BX91|BXA0,2
509667274,509667318,44,mixed,BX91|BXA0,2
509681089,509681094,5,mixed,BX91,1
509686386,509686391,5,mixed,BX91,1
509700405,509700410,5,mixed,BX91,1
509745479,509745565,86,mixed,BX91|BXA0|BXI1,3
509750247,509750333,86,mixed,BX91|BXA0|BXI1,3
509762912,509762993,81,mixed,BX91|BXA0|BXI1,3
509767566,509767653,87,mixed,BX91|BXA0|BXI1,3
509780731,509780813,82,mixed,BX91|BXA0|BXI1,3
509806857,509806862,5,mixed,BXBa,1
509824188,509824375,187,primary_chain,BX*Hd|BX91|BXA0|BXI1|BX{,5
509841044,509841121,77,mixed,BX91|BXA0|BXI1,3
509858559,509858703,144,mixed,BX91|BXA0|BXI1|BX{,4
509884761,509884766,5,mixed,BX{,1
509889437,509889442,5,mixed,BX{,1
509901610,509901723,113,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
509906217,509906298,81,primary_chain_no4,BX*Hd|BX91|BXA0,3
509918631,509918700,69,primary_chain_no4,BX*Hd|BX91|BXA0,3
509923545,509923626,81,primary_chain_no4,BX*Hd|BX91|BXA0,3
509936009,509936117,108,mixed,BX*Hd|BX91|BXI1,3
509940698,509940809,111,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
509961736,509961741,5,mixed,BXU,1
509978657,509978705,48,mixed,BXA0|BXT,2
509995758,509995796,38,mixed,BX91|BXA0,2
510013143,510013249,106,mixed,BX91|BXA0|BX{,3
510038340,510038345,5,mixed,BXU,1
510054710,510054774,64,mixed,BXA0|BXU|BX{,3
510070828,510070932,104,mixed,BX91|BXA0|BXU|BX{,4
510087009,510087076,67,mixed,BX91|BXBa|BXQ,3
510111474,510111547,73,mixed,BXU|BX{,2
510127776,510127813,37,mixed,BX91|BXA0,2
510131965,510131970,5,mixed,BX*Hd,1
510144076,510144112,36,mixed,BXA0|BXI1,2
510148392,510148397,5,mixed,BX*Hd,1
510161119,510161156,37,mixed,BX91|BXA0,2
510187314,510187319,5,mixed,BXU,1
510208127,510208196,69,mixed,BX91|BXA0|BXI1,3
510228168,510228206,38,mixed,BX91|BXA0,2
510245430,510245501,71,mixed,BX91|BXA0|BXI1,3
510288915,510288985,70,mixed,BX91|BXA0|BXI1,3
510293743,510293813,70,mixed,BX91|BXA0|BXI1,3
510307140,510307177,37,mixed,BX91|BXA0,2
510324942,510325055,113,mixed,BX91|BXA0|BX{,3
510350996,510351001,5,mixed,BXA0,1
510368727,510368795,68,mixed,BX91|BXA0|BXI1,3
510386909,510386914,5,mixed,BXU,1
510391640,510391677,37,mixed,BX91|BXA0,2
510405582,510405620,38,mixed,BX91|BXA0,2
510432982,510432987,5,mixed,BXU,1
510451454,510451532,78,mixed,BX91|BXA0|BXQ,3
510469255,510469327,72,mixed,BX91|BXT,2
510474215,510474261,46,mixed,BX91|BX{,2
510487807,510487845,38,mixed,BX91|BXA0,2
510492811,510492816,5,mixed,BXU,1
510531568,510531573,5,mixed,BX91,1
510548466,510548471,5,mixed,BXU,1
510565118,510565123,5,mixed,BX91,1
510608267,510608313,46,mixed,BX91|BXA0,2
510626221,510626262,41,mixed,BX91|BXA0,2
510630931,510630976,45,mixed,BX91|BXA0,2
510644293,510644298,5,mixed,BX91,1
510671343,510671348,5,mixed,BXU,1
510676915,510676920,5,mixed,BXU,1
510690079,510690175,96,mixed,BX91|BXI1,2
510707538,510707543,5,mixed,BX91,1
510725873,510725878,5,mixed,BX91,1
510731027,510731032,5,mixed,BX91,1
510758506,510758511,5,mixed,BXU,1
510772537,510772622,85,mixed,BX91|BXI1,2
510792437,510792442,5,mixed,BX91,1
510811765,510811804,39,mixed,BX*Hd|BX91,2
510817432,510817437,5,mixed,BX91,1
510839943,510840050,107,mixed,BX91|BX{,2
510845480,510845485,5,mixed,BX{,1
510859827,510859872,45,mixed,BX91|BXA0,2
510880143,510880325,182,mixed,BX91|BXA0|BX{,3
510901030,510901077,47,mixed,BX91|BXA0,2
510929495,510929592,97,mixed,BX91|BXA0|BX{,3
510951786,510951825,39,mixed,BX91|BXA0,2
510958526,510958568,42,mixed,BX91|BXA0,2
510974915,510974957,42,mixed,BX91|BXA0,2
510981782,510981826,44,mixed,BX91|BXA0,2
510997009,510997096,87,mixed,BX91|BXA0|BXU,3
511003138,511003219,81,mixed,BX91|BXA0|BXU,3
511025221,511025226,5,mixed,BXA0,1
511042136,511042227,91,mixed,BX91|BXA0|BXI1,3
511058573,511058666,93,mixed,BX91|BXI1,2
511063072,511063077,5,mixed,BXA0,1
511081705,511081710,5,mixed,BXQ,1
511106015,511106020,5,mixed,BX{,1
511143310,511143472,162,mixed,BX*Hd|BX91|BX{,3
511152599,511152639,40,mixed,BX*Hd|BX91,2
511172562,511172736,174,mixed,BX*Hd|BXI1|BX{,3
511180500,511180615,115,mixed,BX*Hd|BX91|BXI1,3
511202153,511202334,181,mixed,BX91|BXU|BX{,3
511210619,511210624,5,mixed,BX91,1
511239612,511239617,5,mixed,BX{,1
511248986,511248991,5,mixed,BX{,1
511270708,511270778,70,primary_chain_no4,BX*Hd|BX91|BXA0,3
511279228,511279375,147,mixed,BX91|BXA0|BX{,3
511299261,511299374,113,primary_chain_no4,BX*Hd|BX91|BXA0|BXT,4
511306838,511306880,42,mixed,BX91|BXA0,2
511324472,511324556,84,mixed,BX91|BXA0|BXI1,3
511330643,511330724,81,mixed,BX91|BXA0|BXI1,3
511352948,511352994,46,mixed,BX91|BXBa,2
511371590,511371700,110,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
511376263,511376268,5,mixed,BXI1,1
511389181,511389266,85,mixed,BX91|BXA0|BXI1,3
511393659,511393746,87,mixed,BX91|BXA0|BXI1,3
511406852,511406925,73,mixed,BX91|BXA0|BXI1,3
511411305,511411390,85,mixed,BX91|BXA0|BXI1,3
511432264,511432351,87,mixed,BX91|BXA0|BX{,3
511463887,511463990,103,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
511467632,511467733,101,primary_chain_no4,BX*Hd|BX91|BXA0|BXU,4
511479704,511479807,103,primary_chain_no4,BX*Hd|BX91|BXA0|BXQ,4
511483979,511484081,102,primary_chain_no4,BX*Hd|BX91|BXA0|BXQ,4
511496385,511496492,107,primary_chain_no4,BX*Hd|BX91|BXA0|BXQ,4
511500831,511500936,105,primary_chain_no4,BX*Hd|BX91|BXA0|BXQ,4
511520310,511520347,37,mixed,BX91|BXA0,2
511524543,511524580,37,mixed,BX91|BXA0,2
511536433,511536537,104,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
511540796,511540835,39,mixed,BXA0|BXI1,2
511552706,511552825,119,primary_chain_no4,BX*Hd|BX91|BXA0|BXU,4
511557313,511557383,70,primary_chain_no4,BX*Hd|BX91|BXA0,3
511569763,511569846,83,primary_chain_no4,BX*Hd|BX91|BXA0,3
511574706,511574784,78,primary_chain_no4,BX*Hd|BX91|BXA0,3
511594832,511594873,41,mixed,BX91|BX{,2
511599526,511599564,38,mixed,BX91|BX{,2
511611873,511611878,5,mixed,BX91,1
511616567,511616572,5,mixed,BX91,1
511629108,511629113,5,mixed,BX91,1
511684184,511684189,5,mixed,BX91,1
511699087,511699092,5,mixed,BX91,1
511714834,511714839,5,mixed,BX91,1
511770630,511770635,5,mixed,BXU,1
511774693,511774771,78,mixed,BX91|BXU,2
511786779,511786784,5,mixed,BXT,1
511791000,511791005,5,mixed,BXT,1
511827712,511827832,120,mixed,BX91|BXA0|BX{,3
511831851,511831884,33,mixed,BX91|BXA0,2
511844357,511844394,37,mixed,BX91|BXA0,2
511848726,511848765,39,mixed,BX91|BXA0,2
511860610,511860724,114,mixed,BX*Hd|BXA0|BXQ,3
511864901,511864960,59,mixed,BXA0|BXQ,2
511885614,511885619,5,mixed,BX{,1
511889452,511889511,59,mixed,BX{|BX{,2
511899633,511899718,85,mixed,BX91|BXA0|BXU,3
511913181,511913275,94,mixed,BX91|BXU,2
511926545,511926550,5,mixed,BX91,1
511929929,511929934,5,mixed,BX91,1
511949992,511949997,5,mixed,BXU,1
511953414,511953419,5,mixed,BXU,1
511962564,511962664,100,primary_chain_no4,BX*Hd|BX91|BXA0|BXT,4
511975220,511975293,73,primary_chain_no4,BX*Hd|BX91|BXA0,3
511978685,511978690,5,mixed,BXA0,1
511988053,511988177,124,primary_chain_no4,BX*Hd|BX91|BXA0|BXU,4
512011350,512011355,5,mixed,BX{,1
512024212,512024249,37,mixed,BX91|BXA0,2
512037499,512037542,43,mixed,BX91|BXA0,2
512051636,512051673,37,mixed,BX91|BXA0,2
512090663,512090668,5,mixed,BX91,1
512095142,512095180,38,mixed,BX91|BXA0,2
512107910,512107947,37,mixed,BX91|BXA0,2
512113145,512113181,36,mixed,BX91|BXA0,2
512126984,512127062,78,mixed,BX91|BXA0|BXT,3
512170856,512170931,75,mixed,BX91|BXA0|BXI1,3
512188368,512188479,111,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
512193242,512193320,78,mixed,BX91|BXA0|BXI1,3
512206619,512206689,70,primary_chain_no4,BX*Hd|BX91|BXA0,3
512211521,512211590,69,primary_chain_no4,BX*Hd|BX91|BXA0,3
512233997,512234002,5,mixed,BX{,1
512238698,512238703,5,mixed,BX{,1
512251415,512251487,72,primary_chain_no4,BX*Hd|BX91|BXA0,3
512268307,512268377,70,mixed,BX91|BXA0|BXI1,3
512285468,512285504,36,mixed,BX91|BXA0,2
512311862,512311867,5,mixed,BX{,1
512327819,512327934,115,mixed,BX*Hd|BXA0|BXI1,3
512332023,512332028,5,mixed,BX91,1
512343405,512343477,72,mixed,BX*Hd|BXA0,2
512359346,512359416,70,mixed,BX*Hd|BX91|BXU,3
512401000,512401005,5,mixed,BX91,1
512416825,512416830,5,mixed,BXU,1
512432828,512432865,37,mixed,BX91|BXI1,2
512459361,512459366,5,mixed,BX{,1
512476877,512476992,115,mixed,BX*Hd|BXI1,2
512481449,512481454,5,mixed,BXI1,1
512513776,512513781,5,mixed,BXA0,1
512561335,512561412,77,mixed,BX91|BXI1,2
512566952,512567047,95,mixed,BX91|BXI1,2
512582339,512582344,5,mixed,BXI1,1
512602873,512602961,88,mixed,BX91|BXA0|BXI1,3
512608711,512608716,5,mixed,BXQ,1
512651794,512651884,90,mixed,BX91|BXA0|BXI1,3
512657231,512657315,84,mixed,BX91|BXA0|BXI1,3
512670796,512670801,5,mixed,BX91,1
512689090,512689182,92,mixed,BX91|BXI1,2
512716244,512716249,5,mixed,BXBa,1
512733077,512733171,94,mixed,BX91|BXA0|BXI1,3
512738064,512738069,5,mixed,BXI1,1
512750028,512750126,98,mixed,BX91|BXI1,2
512754460,512754547,87,mixed,BX91|BXI1,2
512767473,512767562,89,mixed,BX91|BXA0|BXI1,3
512795006,512795011,5,mixed,BX{,1
512811646,512811651,5,mixed,BX91,1
512816471,512816476,5,mixed,BX*Hd,1
512829610,512829704,94,mixed,BX91|BXT,2
512847309,512847348,39,mixed,BX*Hd|BX91,2
512852328,512852333,5,mixed,BXT,1
512874069,512874074,5,mixed,BX{,1
512891832,512891883,51,mixed,BXA0|BXI1,2
512910249,512910336,87,mixed,BX91|BXI1,2
512915354,512915439,85,mixed,BX91|BXBa|BXI1,3
512929047,512929137,90,mixed,BX91|BXA0|BXU,3
512976949,512977034,85,mixed,BX91|BXA0|BXU,3
512982180,512982220,40,mixed,BX91|BXA0,2
512995696,512995735,39,mixed,BX91|BXA0,2
513014644,513014690,46,mixed,BX91|BXA0,2
513042329,513042377,48,mixed,BXU|BX{,2
513047569,513047617,48,mixed,BXU|BX{,2
513061543,513061588,45,mixed,BX91|BXA0,2
513080555,513080599,44,mixed,BX91|BXA0,2
513099345,513099439,94,mixed,BX91|BXU,2
513126263,513126268,5,mixed,BX{,1
513131148,513131153,5,mixed,BX{,1
513143875,513143987,112,mixed,BX*Hd|BX91|BXI1,3
513160959,513161085,126,mixed,BX*Hd|BX91|BXQ,3
513178430,513178466,36,mixed,BX*Hd|BXQ,2
513183361,513183366,5,mixed,BX91,1
513221950,513221955,5,mixed,BX91,1
513237727,513237808,81,mixed,BX91|BXA0|BXU,3
513253749,513253754,5,mixed,BXA0,1
513294673,513294678,5,mixed,BX91,1
513310904,513310941,37,mixed,BX*Hd|BX91,2
513315320,513315325,5,mixed,BXBa,1
513327696,513327701,5,mixed,BXQ,1
513332287,513332292,5,mixed,BXI1,1
513369643,513369730,87,mixed,BX91|BXA0|BXI1,3
513386321,513386442,121,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
513403630,513403720,90,mixed,BX91|BXA0|BXI1,3
513429008,513429096,88,mixed,BX91|BXA0|BX{,3
513445196,513445240,44,mixed,BX91|BXA0,2
513449193,513449304,111,mixed,BX*Hd|BXI1,2
513460407,513460450,43,mixed,BX91|BXA0,2
513475032,513475074,42,mixed,BX91|BXA0,2
513499508,513499513,5,mixed,BX91,1
513513190,513513239,49,mixed,BX91|BXA0,2
513516569,513516574,5,mixed,BX91,1
513526248,513526344,96,mixed,BX91|BXI1,2
513563386,513563391,5,mixed,BX91,1
513566915,513566920,5,mixed,BX91,1
513576061,513576159,98,mixed,BX91|BXA0|BXI1,3
513588870,513589012,142,mixed,BX91|BXI1,2
513592241,513592289,48,mixed,BX91|BXA0,2
513602093,513602185,92,mixed,BX91|BXA0|BXI1,3
513605858,513605863,5,mixed,BXQ,1
513625527,513625532,5,mixed,BXBa,1
513638833,513638922,89,mixed,BX91|BXA0|BXI1,3
513653359,513653414,55,mixed,BX91|BXA0,2
513657424,513657469,45,mixed,BX91|BXA0,2
513668658,513668663,5,mixed,BX91,1
513673022,513673027,5,mixed,BX91,1
513710270,513710311,41,mixed,BX*Hd|BX91,2
513726845,513726885,40,mixed,BX*Hd|BX91,2
513731382,513731424,42,mixed,BX*Hd|BX91,2
513743382,513743423,41,mixed,BX*Hd|BX91,2
513748032,513748073,41,mixed,BX*Hd|BX91,2
513784661,513784702,41,mixed,BX91|BXA0,2
513789056,513789101,45,mixed,BX91|BXA0,2
513801136,513801141,5,mixed,BX91,1
513805593,513805598,5,mixed,BX91,1
513817590,513817595,5,mixed,BX91,1
513858418,513858506,88,mixed,BX91|BXA0|BXU,3
513862873,513862959,86,mixed,BX91|BXA0|BXU,3
513874851,513874932,81,mixed,BX91|BXA0|BXI1,3
513879162,513879203,41,mixed,BX91|BXA0,2
513890283,513890326,43,mixed,BX91|BXA0,2
513894035,513894040,5,mixed,BXA0,1
513914734,513914789,55,mixed,BX91|BXA0,2
513929525,513929652,127,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
513944538,513944615,77,mixed,BX91|BXA0|BXI1,3
513959437,513959531,94,mixed,BX91|BXA0|BXI1,3
513963253,513963358,105,mixed,BX91|BXA0|BXI1,3
513983936,513983941,5,mixed,BX{,1
513987750,513987755,5,mixed,BX{,1
513998076,513998203,127,mixed,BX*Hd|BX91|BXI1,3
514012648,514012716,68,primary_chain_no4,BX*Hd|BX91|BXA0,3
514027239,514027347,108,mixed,BX*Hd|BX91|BXQ,3
514051382,514051387,5,mixed,BXU,1
514066346,514066432,86,mixed,BX91|BXA0|BXU,3
514070245,514070283,38,mixed,BX91|BXA0,2
514081765,514081770,5,mixed,BX91,1
514085880,514085953,73,mixed,BX91|BXU,2
514097295,514097382,87,mixed,BX91|BXA0|BXU,3
514101387,514101459,72,mixed,BX91|BXA0|BXU,3
514121907,514121912,5,mixed,BXU,1
514137017,514137054,37,mixed,BXA0|BXI1,2
514151872,514151940,68,mixed,BX91|BXA0|BXI1,3
514166972,514167009,37,mixed,BXA0|BXI1,2
514191272,514191350,78,mixed,BXU|BX{,2
514204615,514204653,38,mixed,BX91|BXA0,2
514207906,514207911,5,mixed,BXI1,1
514217616,514217683,67,mixed,BX91|BXA0|BXI1,3
514230093,514230131,38,mixed,BX91|BXA0,2
514233326,514233393,67,mixed,BX91|BXA0|BXI1,3
514253015,514253020,5,mixed,BXU,1
514264975,514265010,35,mixed,BXA0|BXI1,2
514267823,514267828,5,mixed,BX91,1
514276672,514276740,68,mixed,BX91|BXA0|BXI1,3
514288465,514288470,5,mixed,BXA0,1
514291440,514291507,67,mixed,BX91|BXA0|BXI1,3
514322964,514323002,38,mixed,BX91|BXA0,2
514334860,514334934,74,mixed,BX91|BXA0|BXI1,3
514347764,514347832,68,mixed,BX91|BXA0|BXI1,3
514369913,514369918,5,mixed,BXBa,1
514373910,514373915,5,mixed,BXBa,1
514385119,514385201,82,mixed,BX91|BXA0|BXI1,3
514401201,514401286,85,mixed,BX91|BXA0|BXU,3
514416239,514416276,37,mixed,BX91|BXA0,2
514439637,514439642,5,mixed,BXU,1
514457223,514457260,37,mixed,BX91|BXA0,2
514468138,514468143,5,mixed,BX91,1
514472279,514472316,37,mixed,BX91|BX{,2
514483793,514483872,79,mixed,BX91|BXA0|BXI1,3
514487799,514487873,74,mixed,BX91|BXU|BXQ,3
514523558,514523563,5,mixed,BX91,1
514555399,514555404,5,mixed,BX91,1
514594239,514594293,54,mixed,BXA0|BXI1,2
514608744,514608840,96,mixed,BX91|BXA0|BXI1,3
514612543,514612633,90,mixed,BX91|BXA0|BXI1,3
514623003,514623008,5,mixed,BX91,1
514647145,514647150,5,mixed,BXU,1
514660716,514660721,5,mixed,BXU,1
514674638,514674643,5,mixed,BX91,1
514678327,514678332,5,mixed,BX91,1
514688937,514688942,5,mixed,BX91,1
514692942,514692947,5,mixed,BXT,1
514727786,514727917,131,mixed,BX91|BXQ,2
514731542,514731547,5,mixed,BXI1,1
514743078,514743118,40,mixed,BX91|BXA0,2
514758699,514758801,102,primary_chain_no4,BX*Hd|BX91|BXA0,3
514763167,514763172,5,mixed,BXU,1
514783831,514783881,50,mixed,BX91|BXBa,2
514799956,514800047,91,mixed,BX91|BXA0|BXI1,3
514816395,514816484,89,mixed,BX91|BXA0|BXI1,3
514820813,514820818,5,mixed,BX*Hd,1
514833057,514833151,94,mixed,BX91|BXA0|BXI1,3
514837516,514837521,5,mixed,BX*Hd,1
514858721,514858769,48,mixed,BX91|BXA0,2
514875313,514875395,82,mixed,BX91|BXA0|BXI1,3
514891389,514891478,89,mixed,BX91|BXA0|BXI1,3
514906905,514906993,88,mixed,BX91|BXA0|BXI1,3
514931283,514931325,42,mixed,BXBa|BX{,2
514935096,514935150,54,mixed,BXBa|BX{,2
514944963,514945046,83,mixed,BX91|BXA0|BXI1,3
514958556,514958644,88,mixed,BX91|BXI1,2
514962234,514962239,5,mixed,BXA0,1
514972688,514972730,42,mixed,BX91|BXA0,2
514976247,514976252,5,mixed,BXU,1
514996134,514996139,5,mixed,BX{,1
515014720,515014757,37,mixed,BX*Hd|BX91,2
515026218,515026258,40,mixed,BX*Hd|BX91,2
515043777,515043782,5,mixed,BX*Hd,1
515068043,515068136,93,mixed,BX91|BXA0|BXQ,3
515076360,515076448,88,mixed,BX91|BXA0|BXQ,3
515104700,515104705,5,mixed,BX{,1
515114949,515114954,5,mixed,BX{,1
515135026,515135097,71,primary_chain_no4,BX*Hd|BX91|BXA0,3
515143430,515143470,40,mixed,BX91|BXA0,2
515160834,515160907,73,primary_chain_no4,BX*Hd|BX91|BXA0,3
515167618,515167669,51,mixed,BX91|BXA0,2
515182455,515182540,85,mixed,BX91|BXA0|BXQ,3
515207526,515207572,46,mixed,BX91|BXBa,2
515223305,515223384,79,mixed,BX91|BXA0|BXI1,3
515238770,515238775,5,mixed,BXI1,1
515254487,515254524,37,mixed,BX91|BXA0,2
515277704,515277788,84,variant_chain,BX91|BXBa|BX{,3
